Date,XLK,XLF,XLE,XLY,XLV,XLP,XLI,XLB,XLRE,XLU,XLC
2017-01-19,22.538862228393555,19.493101119995117,25.361886978149414,38.23318099975586,60.227943420410156,40.999183654785156,54.30965805053711,21.153026580810547,22.69005584716797,18.25578498840332,46.472137451171875
2017-01-20,22.66173553466797,19.586158752441406,25.457517623901367,38.34281539916992,60.07313537597656,41.26603317260742,54.31821823120117,21.340993881225586,22.83043670654297,18.289621353149414,46.472137451171875
2017-01-23,22.702688217163086,19.459253311157227,25.18770980834961,38.370235443115234,59.82367706298828,41.250328063964844,54.0185432434082,21.38276481628418,22.970823287963867,18.195615768432617,46.472137451171875
2017-01-24,22.84375,19.704612731933594,25.46434783935547,38.68545150756836,59.41080856323242,41.52500915527344,54.557952880859375,21.934146881103516,22.978206634521484,18.191862106323242,46.472137451171875
2017-01-25,23.062179565429688,20.034574508666992,25.59754753112793,38.92298889160156,59.96989822387695,41.517173767089844,55.131622314453125,22.08034896850586,22.837825775146484,18.191862106323242,46.472137451171875
2017-01-26,22.998476028442383,20.085338592529297,25.61803436279297,38.98239517211914,59.505435943603516,41.33665466308594,55.26005172729492,22.138832092285156,22.823047637939453,18.19937515258789,46.472137451171875
2017-01-27,23.089488983154297,20.009191513061523,25.351642608642578,38.859046936035156,59.9957275390625,41.10905838012695,55.217247009277344,22.05946159362793,22.630945205688477,18.195615768432617,46.472137451171875
2017-01-30,22.902910232543945,19.84844207763672,24.887161254882812,38.813350677490234,59.70326614379883,41.07765579223633,54.74633026123047,21.833894729614258,22.50534439086914,18.21065902709961,46.472137451171875
2017-01-31,22.789155960083008,19.72153091430664,24.897409439086914,38.753971099853516,60.65803909301758,41.27387619018555,54.266845703125,21.70440673828125,22.69005584716797,18.492671966552734,46.472137451171875
2017-02-01,22.962068557739258,19.74691390991211,24.712987899780273,38.68088150024414,61.18272399902344,40.952083587646484,54.17264938354492,21.813011169433594,22.438844680786133,18.17306137084961,46.472137451171875
2017-02-02,22.91657066345215,19.670766830444336,24.853004455566406,38.64889144897461,61.16551208496094,41.32881164550781,54.06992721557617,21.71693992614746,22.704832077026367,18.364818572998047,46.472137451171875
2017-02-03,23.06673240661621,20.06841278076172,25.06816864013672,38.59864807128906,61.43216323852539,41.59564208984375,54.47233581542969,21.754533767700195,22.85260009765625,18.387392044067383,46.472137451171875
2017-02-06,23.080379486083984,19.9753475189209,24.856430053710938,38.48444366455078,61.50099182128906,41.3680534362793,54.54939270019531,21.696048736572266,22.71221923828125,18.349788665771484,46.472137451171875
2017-02-07,23.171390533447266,19.924579620361328,24.50464630126953,38.44789123535156,61.56119918823242,41.70552062988281,54.64358139038086,21.52478790283203,22.66789436340332,18.394908905029297,46.472137451171875
2017-02-08,23.21235466003418,19.789215087890625,24.562707901000977,38.68545150756836,61.46657943725586,41.87819290161133,54.56650924682617,21.57491683959961,22.8599910736084,18.575401306152344,46.472137451171875
2017-02-09,23.285158157348633,20.059953689575195,24.8393497467041,38.927581787109375,61.69022750854492,42.050838470458984,54.98605728149414,21.566560745239258,22.956037521362305,18.417470932006836,46.472137451171875
2017-02-10,23.353412628173828,20.11918067932129,25.027183532714844,39.16513442993164,61.81062698364258,42.082237243652344,55.42273712158203,21.762887954711914,23.1112003326416,18.53403663635254,46.472137451171875
2017-02-13,23.45807647705078,20.347612380981445,25.07500648498535,39.21082305908203,62.18910217285156,42.082237243652344,55.97927474975586,21.942502975463867,23.222030639648438,18.624284744262695,46.472137451171875
2017-02-14,23.535442352294922,20.584508895874023,25.15696144104004,39.434669494628906,62.67938995361328,42.09009552001953,56.00495529174805,21.938316345214844,23.103809356689453,18.488914489746094,46.472137451171875
2017-02-15,23.612796783447266,20.745254516601562,25.057924270629883,39.64025115966797,63.35891342163086,42.474639892578125,56.304630279541016,21.909088134765625,23.037311553955078,18.44379425048828,46.472137451171875
